Date,Time,Dept,Start Status,End Status,Count,StartConcern,EndConcern,TotalConcern
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,On time,2,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,Not due,2,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,On time,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,On time,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,Late,0,1,1,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,Early,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,Not due,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,Ongoing,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,TBC,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Late,Overdue,0,1,2,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,Early,2,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,Not due,92,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Carried over,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Early,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,Not due,42,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Not due,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,TBC,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,On time,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,Late,0,2,1,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,Early,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,Not due,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,Ongoing,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,TBC,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfT,Overdue,Overdue,0,2,2,4
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,On time,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,On time,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,Late,0,1,1,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,Early,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,Not due,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,Ongoing,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,TBC,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Late,Overdue,0,1,2,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,On time,6,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,Early,2,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,Not due,98,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Carried over,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Early,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,Not due,20,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Not due,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,TBC,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,On time,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,Late,0,2,1,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,Early,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,Not due,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,Ongoing,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,TBC,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,Defra,Overdue,Overdue,0,2,2,4
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,On time,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,On time,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,Late,0,1,1,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,Early,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,Not due,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,Ongoing,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,TBC,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Late,Overdue,0,1,2,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,Not due,32,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Carried over,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Early,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,Not due,14,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Not due,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,TBC,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,On time,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,Late,0,2,1,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,Early,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,Not due,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,Ongoing,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,TBC,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,HMRC,Overdue,Overdue,0,2,2,4
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,Not due,4,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,On time,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,On time,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,Late,0,1,1,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,Early,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,Not due,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,Ongoing,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,TBC,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Late,Overdue,0,1,2,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,Not due,108,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Carried over,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Early,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,Not due,16,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Not due,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,TBC,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,On time,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,Late,0,2,1,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,Early,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,Not due,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,Ongoing,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,TBC,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfID,Overdue,Overdue,0,2,2,4
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,Not due,2,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,On time,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,On time,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,Late,0,1,1,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,Early,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,Not due,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,Ongoing,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,TBC,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Late,Overdue,0,1,2,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,On time,4,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,Not due,98,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Carried over,Overdue,2,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Early,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,Not due,46,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Not due,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,Not due,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,TBC,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,On time,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,Late,0,2,1,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,Early,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,Not due,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,Ongoing,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,TBC,0,2,0,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,DfE,Overdue,Overdue,0,2,2,4
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,On time,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,Not due,12,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,On time,Overdue,0,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,On time,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,Late,0,1,1,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,Early,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,Not due,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,Ongoing,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,TBC,0,1,0,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Late,Overdue,0,1,2,3
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,On time,10,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,Late,0,0,1,1
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,Early,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,Not due,136,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,Ongoing,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,TBC,0,0,0,0
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Carried over,Overdue,6,0,2,2
2012-07-30 01:29:24.063477,2012-07-30 01:29:24.017876,MoJ,Early,On time,0,0,0,0
